station lon lat moho av_vp av_vs av_rho
nan 99.125 39.125 59.0 nan nan 2.946576277888653
nan 99.125 39.375 55.5 nan nan 2.9418577230457608
nan 99.125 39.625 52.5 nan nan 2.9358312635063366
nan 99.125 40.875 44.0 nan nan 2.904529362236984
nan 99.125 27.625 61.0 nan nan 2.9475845169205366
nan 99.375 28.125 65.0 nan nan 2.9487427186624577
nan 99.375 28.625 60.0 nan nan 2.9471793819869307
nan 99.375 28.875 60.5 nan nan 2.9473835296459665
nan 99.375 29.125 68.0 nan nan 2.947375053931636
nan 99.375 37.125 53.0 nan nan 2.9369698612108306
nan 99.375 37.875 62.5 nan nan 2.9482194599318925
nan 99.375 38.125 58.0 nan nan 2.9455586871343558
nan 99.375 38.375 61.5 nan nan 2.947797189657454
nan 99.375 38.625 59.5 nan nan 2.9469365725422776
nan 99.375 39.125 52.5 nan nan 2.9358312635063366
nan 99.375 39.375 55.0 nan nan 2.9409754550165212
nan 99.375 39.625 53.0 nan nan 2.9369698612108306
nan 99.375 39.875 52.5 nan nan 2.9358312635063366
nan 99.375 40.125 47.0 nan nan 2.9178127314533553
nan 99.375 41.375 44.5 nan nan 2.9069071272193696
nan 99.375 42.375 45.0 nan nan 2.9092448155110264
nan 99.375 26.625 53.5 nan nan 2.938020609360203
nan 99.375 38.875 55.0 nan nan 2.9409754550165212
nan 99.375 42.625 46.5 nan nan 2.915767523821944
nan 99.625 22.875 34.5 nan nan 2.854177345876593
nan 99.625 23.125 34.0 nan nan 2.851466403610229
nan 99.625 23.375 32.5 nan nan 2.8433017480634244
nan 99.625 25.625 45.0 nan nan 2.9092448155110264
nan 99.625 27.625 55.5 nan nan 2.9418577230457608
nan 99.625 27.875 54.0 nan nan 2.9390427433101154
nan 99.625 28.625 65.0 nan nan 2.9487427186624577
nan 99.625 38.125 59.5 nan nan 2.9469365725422776
nan 99.625 38.625 57.5 nan nan 2.9449172975527587
nan 99.625 39.125 54.0 nan nan 2.9390427433101154
nan 99.625 39.875 52.0 nan nan 2.934501825171072
nan 99.625 41.125 43.5 nan nan 2.902103143303494
nan 99.625 42.375 45.0 nan nan 2.9092448155110264
nan 99.625 28.375 58.5 nan nan 2.9460907742806857
nan 99.875 21.875 33.0 nan nan 2.8460071825835715
nan 99.875 22.125 32.0 nan nan 2.840636965115628
nan 99.875 26.875 58.0 nan nan 2.9455586871343558
nan 99.875 27.125 63.0 nan nan 2.9484637804484097
nan 99.875 27.625 59.5 nan nan 2.9469365725422776
nan 99.875 28.625 55.5 nan nan 2.9418577230457608
nan 99.875 28.875 52.0 nan nan 2.934501825171072
nan 99.875 29.875 62.5 nan nan 2.9482194599318925
nan 99.875 30.875 66.0 nan nan 2.9483212382043407
nan 99.875 31.375 62.5 nan nan 2.9482194599318925
nan 99.875 31.625 65.0 nan nan 2.9487427186624577
nan 99.875 36.375 51.0 nan nan 2.931577743982304
nan 99.875 36.625 52.0 nan nan 2.934501825171072
nan 99.875 37.625 57.5 nan nan 2.9449172975527587
nan 99.875 38.125 60.5 nan nan 2.9473835296459665
nan 99.875 38.375 57.5 nan nan 2.9449172975527587
nan 99.875 39.875 46.5 nan nan 2.915767523821944
nan 99.875 40.875 45.0 nan nan 2.9092448155110264
nan 99.875 41.125 45.5 nan nan 2.9114894210972415
nan 99.875 41.375 43.5 nan nan 2.902103143303494
nan 99.875 41.625 43.0 nan nan 2.8996171518434943
nan 99.875 41.875 46.5 nan nan 2.915767523821944
nan 99.875 42.125 40.5 nan nan 2.8866737610327036
nan 99.875 42.375 41.5 nan nan 2.8919454116820575
nan 99.875 26.375 53.5 nan nan 2.938020609360203
nan 99.875 28.375 52.0 nan nan 2.934501825171072
nan 99.875 39.625 51.5 nan nan 2.933059261125241
nan 100.125 24.875 39.5 nan nan 2.8812928119268157
nan 100.125 26.625 54.0 nan nan 2.9390427433101154
nan 100.125 27.125 54.5 nan nan 2.940006280712427
nan 100.125 27.625 59.5 nan nan 2.9469365725422776
nan 100.125 28.125 54.0 nan nan 2.9390427433101154
nan 100.125 29.625 65.5 nan nan 2.948558421013097
nan 100.125 29.875 64.0 nan nan 2.948867396641552
nan 100.125 37.625 59.0 nan nan 2.946576277888653
nan 100.125 37.875 59.5 nan nan 2.9469365725422776
nan 100.125 38.375 61.0 nan nan 2.9475845169205366
nan 100.125 38.625 50.0 nan nan 2.928490911403674
nan 100.125 38.875 49.5 nan nan 2.9268424679566696
nan 100.125 39.375 49.5 nan nan 2.9268424679566696
nan 100.125 39.625 50.0 nan nan 2.928490911403674
nan 100.125 39.875 43.0 nan nan 2.8996171518434943
nan 100.125 40.125 46.0 nan nan 2.9136580542213864
nan 100.125 40.375 45.5 nan nan 2.9114894210972415
nan 100.125 41.375 41.5 nan nan 2.8919454116820575
nan 100.125 41.625 40.5 nan nan 2.8866737610327036
nan 100.125 41.875 44.5 nan nan 2.9069071272193696
nan 100.125 42.125 42.5 nan nan 2.897087700875279
nan 100.125 42.375 40.5 nan nan 2.8866737610327036
nan 100.375 22.125 31.0 nan nan 2.835375807472825
nan 100.375 22.625 29.5 nan nan 2.8276840634383817
nan 100.375 25.125 43.5 nan nan 2.902103143303494
nan 100.375 26.375 52.5 nan nan 2.9358312635063366
nan 100.375 26.625 53.5 nan nan 2.938020609360203
nan 100.375 26.875 57.5 nan nan 2.9449172975527587
nan 100.375 27.625 60.5 nan nan 2.9473835296459665
nan 100.375 28.875 63.0 nan nan 2.9484637804484097
nan 100.375 30.625 60.0 nan nan 2.9471793819869307
nan 100.375 31.125 61.5 nan nan 2.947797189657454
nan 100.375 31.625 62.0 nan nan 2.947991919577428
nan 100.375 31.875 67.5 nan nan 2.9477013392678244
nan 100.375 36.625 53.5 nan nan 2.938020609360203
nan 100.375 37.125 54.5 nan nan 2.940006280712427
nan 100.375 37.375 55.0 nan nan 2.9409754550165212
nan 100.375 37.625 58.5 nan nan 2.9460907742806857
nan 100.375 37.875 62.5 nan nan 2.9482194599318925
nan 100.375 38.125 56.5 nan nan 2.9435143896605074
nan 100.375 38.375 56.0 nan nan 2.9427077844117457
nan 100.375 38.875 47.5 nan nan 2.9197817443090073
nan 100.375 39.125 55.5 nan nan 2.9418577230457608
nan 100.375 39.375 52.0 nan nan 2.934501825171072
nan 100.375 39.875 46.0 nan nan 2.9136580542213864
nan 100.375 40.125 45.0 nan nan 2.9092448155110264
nan 100.375 41.125 43.5 nan nan 2.902103143303494
nan 100.375 41.875 44.0 nan nan 2.904529362236984
nan 100.375 42.125 41.5 nan nan 2.8919454116820575
nan 100.375 42.625 40.5 nan nan 2.8866737610327036
nan 100.625 23.625 36.0 nan nan 2.8622750241539325
nan 100.625 24.875 40.5 nan nan 2.8866737610327036
nan 100.625 26.625 58.5 nan nan 2.9460907742806857
nan 100.625 28.125 60.5 nan nan 2.9473835296459665
nan 100.625 28.375 59.5 nan nan 2.9469365725422776
nan 100.625 28.875 60.0 nan nan 2.9471793819869307
nan 100.625 29.125 61.0 nan nan 2.9475845169205366
nan 100.625 30.625 62.5 nan nan 2.9482194599318925
nan 100.625 30.875 64.5 nan nan 2.9488475271567207
nan 100.625 31.125 61.5 nan nan 2.947797189657454
nan 100.625 31.375 64.0 nan nan 2.948867396641552
nan 100.625 31.625 62.5 nan nan 2.9482194599318925
nan 100.625 31.875 70.5 nan nan nan
nan 100.625 32.125 65.0 nan nan 2.9487427186624577
nan 100.625 36.875 54.0 nan nan 2.9390427433101154
nan 100.625 37.125 51.5 nan nan 2.933059261125241
nan 100.625 37.375 56.5 nan nan 2.9435143896605074
nan 100.625 37.875 55.5 nan nan 2.9418577230457608
nan 100.625 38.125 58.5 nan nan 2.9460907742806857
nan 100.625 38.625 53.5 nan nan 2.938020609360203
nan 100.625 39.625 48.5 nan nan 2.923431569708037
nan 100.625 39.875 46.5 nan nan 2.915767523821944
nan 100.625 40.125 45.0 nan nan 2.9092448155110264
nan 100.625 41.875 55.0 nan nan 2.9409754550165212
nan 100.875 23.875 36.5 nan nan 2.8649993944996166
nan 100.875 24.625 41.0 nan nan 2.8893310460119874
nan 100.875 25.125 46.5 nan nan 2.915767523821944
nan 100.875 25.375 47.5 nan nan 2.9197817443090073
nan 100.875 26.375 50.5 nan nan 2.9300604746548164
nan 100.875 26.625 51.5 nan nan 2.933059261125241
nan 100.875 27.125 59.0 nan nan 2.946576277888653
nan 100.875 29.875 59.5 nan nan 2.9469365725422776
nan 100.875 30.625 54.5 nan nan 2.940006280712427
nan 100.875 31.375 72.0 nan nan nan
nan 100.875 32.125 62.5 nan nan 2.9482194599318925
nan 100.875 32.375 62.5 nan nan 2.9482194599318925
nan 100.875 36.625 54.0 nan nan 2.9390427433101154
nan 100.875 36.875 55.0 nan nan 2.9409754550165212
nan 100.875 37.375 58.5 nan nan 2.9460907742806857
nan 100.875 37.625 56.5 nan nan 2.9435143896605074
nan 100.875 37.875 59.0 nan nan 2.946576277888653
nan 100.875 38.125 56.5 nan nan 2.9435143896605074
nan 100.875 38.375 50.5 nan nan 2.9300604746548164
nan 100.875 38.875 51.5 nan nan 2.933059261125241
nan 100.875 39.375 50.5 nan nan 2.9300604746548164
nan 100.875 39.625 49.0 nan nan 2.925167675250872
nan 100.875 41.375 43.5 nan nan 2.902103143303494
nan 100.875 41.625 44.5 nan nan 2.9069071272193696
nan 100.875 41.875 57.0 nan nan 2.9442367416784223
nan 100.875 42.125 55.5 nan nan 2.9418577230457608
nan 100.875 42.375 48.5 nan nan 2.923431569708037
nan 100.875 29.625 64.5 nan nan 2.9488475271567207
nan 101.125 21.625 31.5 nan nan 2.838007597719321
nan 101.125 22.375 32.5 nan nan 2.8433017480634244
nan 101.125 23.375 36.0 nan nan 2.8622750241539325
nan 101.125 23.875 38.5 nan nan 2.8758852825886287
nan 101.125 24.125 39.5 nan nan 2.8812928119268157
nan 101.125 24.875 51.5 nan nan 2.933059261125241
nan 101.125 25.125 52.0 nan nan 2.934501825171072
nan 101.125 26.375 60.5 nan nan 2.9473835296459665
nan 101.125 26.625 61.5 nan nan 2.947797189657454
nan 101.125 26.875 60.5 nan nan 2.9473835296459665
nan 101.125 27.625 59.5 nan nan 2.9469365725422776
nan 101.125 28.875 58.0 nan nan 2.9455586871343558
nan 101.125 29.375 57.5 nan nan 2.9449172975527587
nan 101.125 29.625 67.5 nan nan 2.9477013392678244
nan 101.125 29.875 64.0 nan nan 2.948867396641552
nan 101.125 30.625 51.5 nan nan 2.933059261125241
nan 101.125 31.125 64.0 nan nan 2.948867396641552
nan 101.125 31.375 67.5 nan nan 2.9477013392678244
nan 101.125 31.625 64.5 nan nan 2.9488475271567207
nan 101.125 31.875 62.0 nan nan 2.947991919577428
nan 101.125 32.125 61.5 nan nan 2.947797189657454
nan 101.125 32.625 67.0 nan nan 2.9479057140684786
nan 101.125 36.375 51.0 nan nan 2.931577743982304
nan 101.125 36.625 55.5 nan nan 2.9418577230457608
nan 101.125 36.875 50.5 nan nan 2.9300604746548164
nan 101.125 38.125 55.5 nan nan 2.9418577230457608
nan 101.125 38.375 51.5 nan nan 2.933059261125241
nan 101.125 38.625 51.5 nan nan 2.933059261125241
nan 101.125 38.875 50.0 nan nan 2.928490911403674
nan 101.125 39.125 50.0 nan nan 2.928490911403674
nan 101.125 39.375 50.0 nan nan 2.928490911403674
nan 101.125 39.625 49.5 nan nan 2.9268424679566696
nan 101.125 40.375 50.5 nan nan 2.9300604746548164
nan 101.125 41.375 43.0 nan nan 2.8996171518434943
nan 101.125 41.625 43.5 nan nan 2.902103143303494
nan 101.125 41.875 44.5 nan nan 2.9069071272193696
nan 101.125 42.125 43.5 nan nan 2.902103143303494
nan 101.125 42.375 43.5 nan nan 2.902103143303494
nan 101.375 22.125 33.5 nan nan 2.848747426079461
nan 101.375 22.375 30.5 nan nan 2.832761548087343
nan 101.375 23.625 38.5 nan nan 2.8758852825886287
nan 101.375 23.875 39.0 nan nan 2.8785926368004775
nan 101.375 24.625 48.0 nan nan 2.92164483781356
nan 101.375 25.125 42.5 nan nan 2.897087700875279
nan 101.375 25.375 55.0 nan nan 2.9409754550165212
nan 101.375 25.625 46.5 nan nan 2.915767523821944
nan 101.375 25.875 41.0 nan nan 2.8893310460119874
nan 101.375 26.125 40.5 nan nan 2.8866737610327036
nan 101.375 26.375 39.5 nan nan 2.8812928119268157
nan 101.375 26.625 57.0 nan nan 2.9442367416784223
nan 101.375 26.875 56.0 nan nan 2.9427077844117457
nan 101.375 27.125 63.0 nan nan 2.9484637804484097
nan 101.375 27.375 66.0 nan nan 2.9483212382043407
nan 101.375 27.625 64.5 nan nan 2.9488475271567207
nan 101.375 27.875 57.0 nan nan 2.9442367416784223
nan 101.375 28.375 58.0 nan nan 2.9455586871343558
nan 101.375 28.625 62.5 nan nan 2.9482194599318925
nan 101.375 28.875 62.0 nan nan 2.947991919577428
nan 101.375 29.125 65.5 nan nan 2.948558421013097
nan 101.375 29.375 65.0 nan nan 2.9487427186624577
nan 101.375 29.625 63.5 nan nan 2.9486827277347984
nan 101.375 29.875 56.5 nan nan 2.9435143896605074
nan 101.375 31.125 65.5 nan nan 2.948558421013097
nan 101.375 31.375 61.5 nan nan 2.947797189657454
nan 101.375 31.875 60.5 nan nan 2.9473835296459665
nan 101.375 32.375 59.0 nan nan 2.946576277888653
nan 101.375 32.875 60.0 nan nan 2.9471793819869307
nan 101.375 33.125 59.0 nan nan 2.946576277888653
nan 101.375 36.875 55.5 nan nan 2.9418577230457608
nan 101.375 37.375 58.5 nan nan 2.9460907742806857
nan 101.375 37.875 59.5 nan nan 2.9469365725422776
nan 101.375 38.125 55.5 nan nan 2.9418577230457608
nan 101.375 38.375 52.5 nan nan 2.9358312635063366
nan 101.375 38.625 54.0 nan nan 2.9390427433101154
nan 101.375 38.875 51.0 nan nan 2.931577743982304
nan 101.375 39.125 52.0 nan nan 2.934501825171072
nan 101.375 39.625 50.5 nan nan 2.9300604746548164
nan 101.375 40.875 47.5 nan nan 2.9197817443090073
nan 101.375 41.125 44.0 nan nan 2.904529362236984
nan 101.375 41.375 48.0 nan nan 2.92164483781356
nan 101.375 41.625 48.0 nan nan 2.92164483781356
nan 101.625 23.625 37.5 nan nan 2.8704526665068797
nan 101.625 25.625 56.5 nan nan 2.9435143896605074
nan 101.625 26.375 52.0 nan nan 2.934501825171072
nan 101.625 26.875 59.0 nan nan 2.946576277888653
nan 101.625 27.125 59.0 nan nan 2.946576277888653
nan 101.625 28.375 55.0 nan nan 2.9409754550165212
nan 101.625 28.625 60.0 nan nan 2.9471793819869307
nan 101.625 32.375 53.5 nan nan 2.938020609360203
nan 101.625 32.625 51.5 nan nan 2.933059261125241
nan 101.625 32.875 58.0 nan nan 2.9455586871343558
nan 101.625 35.875 51.0 nan nan 2.931577743982304
nan 101.625 38.625 52.5 nan nan 2.9358312635063366
nan 101.625 39.375 49.0 nan nan 2.925167675250872
nan 101.625 39.625 50.5 nan nan 2.9300604746548164
nan 101.625 41.125 44.0 nan nan 2.904529362236984
nan 101.625 41.375 46.5 nan nan 2.915767523821944
nan 101.625 41.875 42.5 nan nan 2.897087700875279
nan 101.625 21.375 27.5 nan nan 2.817872138091292
nan 101.625 28.875 65.5 nan nan 2.948558421013097
nan 101.625 38.125 50.5 nan nan 2.9300604746548164
nan 101.875 21.625 26.5 nan nan 2.813039286038856
nan 101.875 23.875 42.5 nan nan 2.897087700875279
nan 101.875 25.625 34.5 nan nan 2.854177345876593
nan 101.875 26.875 52.0 nan nan 2.934501825171072
nan 101.875 27.125 58.0 nan nan 2.9455586871343558
nan 101.875 28.125 55.5 nan nan 2.9418577230457608
nan 101.875 28.375 63.5 nan nan 2.9486827277347984
nan 101.875 29.125 69.5 nan nan 2.946070714531152
nan 101.875 29.375 73.5 nan nan nan
nan 101.875 29.875 74.5 nan nan nan
nan 101.875 30.125 66.0 nan nan 2.9483212382043407
nan 101.875 30.625 67.5 nan nan 2.9477013392678244
nan 101.875 31.625 58.5 nan nan 2.9460907742806857
nan 101.875 31.875 61.0 nan nan 2.9475845169205366
nan 101.875 32.125 59.0 nan nan 2.946576277888653
nan 101.875 34.875 54.0 nan nan 2.9390427433101154
nan 101.875 35.375 57.5 nan nan 2.9449172975527587
nan 101.875 36.375 56.0 nan nan 2.9427077844117457
nan 101.875 36.625 59.0 nan nan 2.946576277888653
nan 101.875 37.375 60.0 nan nan 2.9471793819869307
nan 101.875 37.625 53.5 nan nan 2.938020609360203
nan 101.875 38.125 49.0 nan nan 2.925167675250872
nan 101.875 38.375 50.0 nan nan 2.928490911403674
nan 101.875 38.875 51.0 nan nan 2.931577743982304
nan 101.875 40.875 46.0 nan nan 2.9136580542213864
nan 101.875 41.125 44.0 nan nan 2.904529362236984
nan 101.875 41.625 43.0 nan nan 2.8996171518434943
nan 101.875 41.875 43.5 nan nan 2.902103143303494
nan 101.875 42.125 43.0 nan nan 2.8996171518434943
nan 101.875 42.375 47.0 nan nan 2.9178127314533553
nan 102.125 27.875 69.0 nan nan 2.9465717756117975
nan 102.125 28.375 60.0 nan nan 2.9471793819869307
nan 102.125 28.625 62.5 nan nan 2.9482194599318925
nan 102.125 28.875 60.5 nan nan 2.9473835296459665
nan 102.125 29.125 60.5 nan nan 2.9473835296459665
nan 102.125 29.375 61.0 nan nan 2.9475845169205366
nan 102.125 30.375 69.0 nan nan 2.9465717756117975
nan 102.125 30.625 69.5 nan nan 2.946070714531152
nan 102.125 32.625 55.0 nan nan 2.9409754550165212
nan 102.125 33.375 54.0 nan nan 2.9390427433101154
nan 102.125 33.625 53.5 nan nan 2.938020609360203
nan 102.125 34.875 54.0 nan nan 2.9390427433101154
nan 102.125 35.375 52.0 nan nan 2.934501825171072
nan 102.125 36.875 64.0 nan nan 2.948867396641552
nan 102.125 37.375 61.5 nan nan 2.947797189657454
nan 102.125 37.875 48.5 nan nan 2.923431569708037
nan 102.125 38.375 51.0 nan nan 2.931577743982304
nan 102.125 38.625 52.0 nan nan 2.934501825171072
nan 102.125 38.875 54.0 nan nan 2.9390427433101154
nan 102.125 39.125 49.5 nan nan 2.9268424679566696
nan 102.125 39.375 52.0 nan nan 2.934501825171072
nan 102.125 39.625 48.5 nan nan 2.923431569708037
nan 102.125 42.125 47.5 nan nan 2.9197817443090073
nan 102.375 26.125 52.0 nan nan 2.934501825171072
nan 102.375 26.625 50.0 nan nan 2.928490911403674
nan 102.375 27.375 67.0 nan nan 2.9479057140684786
nan 102.375 27.625 63.0 nan nan 2.9484637804484097
nan 102.375 27.875 65.0 nan nan 2.9487427186624577
nan 102.375 28.125 67.5 nan nan 2.9477013392678244
nan 102.375 28.375 69.5 nan nan 2.946070714531152
nan 102.375 28.625 78.0 nan nan nan
nan 102.375 28.875 73.0 nan nan nan
nan 102.375 29.625 70.5 nan nan nan
nan 102.375 29.875 70.0 nan nan nan
nan 102.375 30.125 71.5 nan nan nan
nan 102.375 30.375 68.0 nan nan 2.947375053931636
nan 102.375 30.625 65.0 nan nan 2.9487427186624577
nan 102.375 30.875 65.5 nan nan 2.948558421013097
nan 102.375 31.125 59.0 nan nan 2.946576277888653
nan 102.375 31.375 58.5 nan nan 2.9460907742806857
nan 102.375 37.375 48.5 nan nan 2.923431569708037
nan 102.375 37.625 48.0 nan nan 2.92164483781356
nan 102.375 38.125 47.0 nan nan 2.9178127314533553
nan 102.375 39.125 53.0 nan nan 2.9369698612108306
nan 102.375 39.625 48.0 nan nan 2.92164483781356
nan 102.375 41.125 45.0 nan nan 2.9092448155110264
nan 102.375 41.375 44.0 nan nan 2.904529362236984
nan 102.375 26.875 59.5 nan nan 2.9469365725422776
nan 102.375 27.125 60.0 nan nan 2.9471793819869307
nan 102.625 23.125 35.5 nan nan 2.859583316468733
nan 102.625 24.625 38.5 nan nan 2.8758852825886287
nan 102.625 26.875 49.0 nan nan 2.925167675250872
nan 102.625 27.125 57.0 nan nan 2.9442367416784223
nan 102.625 27.625 68.5 nan nan 2.946982320494496
nan 102.625 28.125 66.0 nan nan 2.9483212382043407
nan 102.625 28.375 67.5 nan nan 2.9477013392678244
nan 102.625 28.625 63.0 nan nan 2.9484637804484097
nan 102.625 29.125 57.0 nan nan 2.9442367416784223
nan 102.625 29.375 57.0 nan nan 2.9442367416784223
nan 102.625 30.125 49.0 nan nan 2.925167675250872
nan 102.625 30.375 53.5 nan nan 2.938020609360203
nan 102.625 30.875 65.0 nan nan 2.9487427186624577
nan 102.625 31.375 60.5 nan nan 2.9473835296459665
nan 102.625 31.625 59.0 nan nan 2.946576277888653
nan 102.625 32.375 52.5 nan nan 2.9358312635063366
nan 102.625 32.625 55.0 nan nan 2.9409754550165212
nan 102.625 36.875 56.0 nan nan 2.9427077844117457
nan 102.625 37.125 54.5 nan nan 2.940006280712427
nan 102.625 37.625 45.5 nan nan 2.9114894210972415
nan 102.625 38.125 46.5 nan nan 2.915767523821944
nan 102.625 39.125 52.5 nan nan 2.9358312635063366
nan 102.625 39.625 47.0 nan nan 2.9178127314533553
nan 102.625 39.875 46.0 nan nan 2.9136580542213864
nan 102.625 41.125 46.0 nan nan 2.9136580542213864
nan 102.625 41.375 44.0 nan nan 2.904529362236984
nan 102.625 41.625 41.5 nan nan 2.8919454116820575
nan 102.875 22.625 35.0 nan nan 2.8568924646550795
nan 102.875 25.375 42.5 nan nan 2.897087700875279
nan 102.875 25.625 40.5 nan nan 2.8866737610327036
nan 102.875 25.875 37.0 nan nan 2.8677229849265236
nan 102.875 26.125 49.5 nan nan 2.9268424679566696
nan 102.875 26.875 54.5 nan nan 2.940006280712427
nan 102.875 27.375 52.5 nan nan 2.9358312635063366
nan 102.875 28.625 59.0 nan nan 2.946576277888653
nan 102.875 29.875 49.0 nan nan 2.925167675250872
nan 102.875 30.125 48.5 nan nan 2.923431569708037
nan 102.875 30.625 45.5 nan nan 2.9114894210972415
nan 102.875 31.125 55.0 nan nan 2.9409754550165212
nan 102.875 31.625 55.5 nan nan 2.9418577230457608
nan 102.875 31.875 57.5 nan nan 2.9449172975527587
nan 102.875 32.875 52.0 nan nan 2.934501825171072
nan 102.875 33.125 53.5 nan nan 2.938020609360203
nan 102.875 35.625 56.5 nan nan 2.9435143896605074
nan 102.875 35.875 51.5 nan nan 2.933059261125241
nan 102.875 36.125 52.5 nan nan 2.9358312635063366
nan 102.875 36.625 51.0 nan nan 2.931577743982304
nan 102.875 37.125 52.5 nan nan 2.9358312635063366
nan 102.875 37.375 46.5 nan nan 2.915767523821944
nan 102.875 37.875 45.5 nan nan 2.9114894210972415
nan 102.875 38.375 43.5 nan nan 2.902103143303494
nan 102.875 38.625 48.0 nan nan 2.92164483781356
nan 102.875 39.125 52.5 nan nan 2.9358312635063366
nan 102.875 39.375 51.0 nan nan 2.931577743982304
nan 102.875 41.375 40.5 nan nan 2.8866737610327036
nan 102.875 30.375 48.5 nan nan 2.923431569708037
nan 103.125 22.375 36.0 nan nan 2.8622750241539325
nan 103.125 22.625 37.0 nan nan 2.8677229849265236
nan 103.125 23.125 37.0 nan nan 2.8677229849265236
nan 103.125 24.875 45.5 nan nan 2.9114894210972415
nan 103.125 25.875 40.0 nan nan 2.8839788926801138
nan 103.125 26.375 49.0 nan nan 2.925167675250872
nan 103.125 26.625 56.5 nan nan 2.9435143896605074
nan 103.125 27.125 56.0 nan nan 2.9427077844117457
nan 103.125 28.125 57.0 nan nan 2.9442367416784223
nan 103.125 28.375 50.5 nan nan 2.9300604746548164
nan 103.125 28.625 53.5 nan nan 2.938020609360203
nan 103.125 29.375 52.5 nan nan 2.9358312635063366
nan 103.125 29.875 51.5 nan nan 2.933059261125241
nan 103.125 30.125 48.0 nan nan 2.92164483781356
nan 103.125 31.125 46.0 nan nan 2.9136580542213864
nan 103.125 35.625 56.0 nan nan 2.9427077844117457
nan 103.125 36.125 55.0 nan nan 2.9409754550165212
nan 103.125 36.875 56.0 nan nan 2.9427077844117457
nan 103.125 37.625 45.5 nan nan 2.9114894210972415
nan 103.125 37.875 49.0 nan nan 2.925167675250872
nan 103.125 38.125 48.0 nan nan 2.92164483781356
nan 103.125 38.375 43.0 nan nan 2.8996171518434943
nan 103.125 38.625 46.0 nan nan 2.9136580542213864
nan 103.125 39.625 48.5 nan nan 2.923431569708037
nan 103.125 40.125 47.5 nan nan 2.9197817443090073
nan 103.375 26.625 48.0 nan nan 2.92164483781356
nan 103.375 26.875 49.0 nan nan 2.925167675250872
nan 103.375 28.125 50.0 nan nan 2.928490911403674
nan 103.375 28.375 51.5 nan nan 2.933059261125241
nan 103.375 28.625 53.0 nan nan 2.9369698612108306
nan 103.375 29.375 45.0 nan nan 2.9092448155110264
nan 103.375 29.625 44.5 nan nan 2.9069071272193696
nan 103.375 29.875 54.5 nan nan 2.940006280712427
nan 103.375 30.375 40.5 nan nan 2.8866737610327036
nan 103.375 30.625 44.0 nan nan 2.904529362236984
nan 103.375 31.375 57.5 nan nan 2.9449172975527587
nan 103.375 35.125 45.5 nan nan 2.9114894210972415
nan 103.375 35.375 48.5 nan nan 2.923431569708037
nan 103.375 36.125 51.0 nan nan 2.931577743982304
nan 103.375 37.375 48.0 nan nan 2.92164483781356
nan 103.375 37.625 46.5 nan nan 2.915767523821944
nan 103.375 37.875 48.5 nan nan 2.923431569708037
nan 103.375 38.625 43.0 nan nan 2.8996171518434943
nan 103.375 39.375 52.0 nan nan 2.934501825171072
nan 103.375 39.625 47.5 nan nan 2.9197817443090073
nan 103.375 31.125 53.0 nan nan 2.9369698612108306
nan 103.625 27.125 50.0 nan nan 2.928490911403674
nan 103.625 27.625 52.5 nan nan 2.9358312635063366
nan 103.625 27.875 57.0 nan nan 2.9442367416784223
nan 103.625 30.375 47.0 nan nan 2.9178127314533553
nan 103.625 33.125 49.0 nan nan 2.925167675250872
nan 103.625 36.625 55.5 nan nan 2.9418577230457608
nan 103.625 37.375 46.5 nan nan 2.915767523821944
nan 103.625 37.625 48.0 nan nan 2.92164483781356
nan 103.625 37.875 48.0 nan nan 2.92164483781356
nan 103.625 38.125 50.5 nan nan 2.9300604746548164
nan 103.625 38.625 42.0 nan nan 2.8945233128066254
nan 103.625 39.125 53.5 nan nan 2.938020609360203
nan 103.625 39.375 52.5 nan nan 2.9358312635063366
nan 103.625 31.625 44.5 nan nan 2.9069071272193696
nan 103.875 27.375 41.0 nan nan 2.8893310460119874
nan 103.875 27.625 38.0 nan nan 2.8731709673873045
nan 103.875 27.875 44.0 nan nan 2.904529362236984
nan 103.875 28.375 45.0 nan nan 2.9092448155110264
nan 103.875 28.625 47.5 nan nan 2.9197817443090073
nan 103.875 29.625 45.5 nan nan 2.9114894210972415
nan 103.875 30.625 41.5 nan nan 2.8919454116820575
nan 103.875 31.375 40.0 nan nan 2.8839788926801138
nan 103.875 31.625 43.5 nan nan 2.902103143303494
nan 103.875 31.875 52.5 nan nan 2.9358312635063366
nan 103.875 32.125 56.5 nan nan 2.9435143896605074
nan 103.875 32.375 45.0 nan nan 2.9092448155110264
nan 103.875 34.875 48.5 nan nan 2.923431569708037
nan 103.875 37.125 49.5 nan nan 2.9268424679566696
nan 103.875 37.375 47.5 nan nan 2.9197817443090073
nan 103.875 38.625 49.0 nan nan 2.925167675250872
nan 103.875 39.125 54.0 nan nan 2.9390427433101154
nan 103.875 39.375 49.5 nan nan 2.9268424679566696
nan 103.875 39.625 50.5 nan nan 2.9300604746548164
nan 103.875 40.375 48.0 nan nan 2.92164483781356
nan 103.875 41.625 39.0 nan nan 2.8785926368004775
nan 103.875 26.875 40.5 nan nan 2.8866737610327036
nan 104.125 26.625 43.5 nan nan 2.902103143303494
nan 104.125 27.375 41.0 nan nan 2.8893310460119874
nan 104.125 27.625 40.5 nan nan 2.8866737610327036
nan 104.125 27.875 40.0 nan nan 2.8839788926801138
nan 104.125 29.375 49.5 nan nan 2.9268424679566696
