LONG,LAT,MOHO_DEPTH,VP/VS,METHOD,SUB-METHOD,AUTHOR,V_PROFILE(Y/N),LOCATION,SUB_LOCATION
-89.12,43.32,40,1.74,Hk,-,EARS,N,America_North,
-104.66,43.33,32,2.09,Hk,-,EARS,N,America_North,
-94.34,43.33,37,1.98,Hk,-,EARS,N,America_North,
-91.71,43.34,38,1.77,Hk,-,EARS,N,America_North,
-117.75,43.35,34,1.86,Hk,-,EARS,N,America_North,
-111.32,43.35,34,1.87,Hk,-,EARS,N,America_North,
-108.08,43.35,64,1.63,Hk,-,EARS,N,America_North,
-107.45,43.35,37,2.06,Hk,-,EARS,N,America_North,
-85.65,43.35,26,2.1,Hk,-,EARS,N,America_North,
-72.55,43.35,38,1.84,Hk,-,EARS,N,America_North,
-72.55,43.35,40,1.79,Hk,-,EARS,N,America_North,
-118.47,43.36,34,1.77,Hk,-,EARS,N,America_North,
-118.47,43.36,33,1.78,Hk,-,EARS,N,America_North,
-110.85,43.36,26,1.75,Hk,-,EARS,N,America_North,
-110.85,43.36,38,1.6,Hk,-,EARS,N,America_North,
-110.71,43.36,35,1.98,Hk,-,EARS,N,America_North,
-83.14,43.36,36,1.87,Hk,-,EARS,N,America_North,
-75.29,43.36,43,1.81,Hk,-,EARS,N,America_North,
-75.29,43.36,44,1.8,Hk,-,EARS,N,America_North,
-123.57,43.37,34,2.03,Hk,-,EARS,N,America_North,
-119.31,43.37,34,1.89,Hk,-,EARS,N,America_North,
-97.85,43.37,26,1.71,Hk,-,EARS,N,America_North,
-95.21,43.37,36,1.8,Hk,-,EARS,N,America_North,
-90.01,43.37,43,1.76,Hk,-,EARS,N,America_North,
-88.42,43.38,38,1.72,Hk,-,EARS,N,America_North,
-73.67,43.38,44,1.82,Hk,-,EARS,N,America_North,
-103.8,43.39,57,1.73,Hk,-,EARS,N,America_North,
-114.17,43.4,26,1.73,Hk,-,EARS,N,America_North,
-112.43,43.4,44,1.78,Hk,-,EARS,N,America_North,
-105.55,43.4,36,2.07,Hk,-,EARS,N,America_North,
-90.74,43.4,44,1.75,Hk,-,EARS,N,America_North,
-106.48,43.41,34,2.03,Hk,-,EARS,N,America_North,
-100.33,43.41,45,1.85,Hk,-,EARS,N,America_North,
-76,43.41,43,1.75,Hk,-,EARS,N,America_North,
-76,43.41,56,1.6,Hk,-,EARS,N,America_North,
-115.83,43.42,32,1.92,Hk,-,EARS,N,America_North,
-115.83,43.42,32,1.91,Hk,-,EARS,N,America_North,
-101.24,43.42,30,1.94,Hk,-,EARS,N,America_North,
-123.42,43.43,62,1.89,Hk,-,EARS,N,America_North,
-116.77,43.43,36,1.73,Hk,-,EARS,N,America_North,
-86.39,43.44,32,1.95,Hk,-,EARS,N,America_North,
-65.63,43.44,36,1.85,Hk,-,EARS,N,America_North,
-121.7,43.46,37,1.86,Hk,-,EARS,N,America_North,
-113.59,43.46,38,1.86,Hk,-,EARS,N,America_North,
-110.76,43.46,43,1.62,Hk,-,EARS,N,America_North,
-74.5,43.46,43,1.79,Hk,-,EARS,N,America_North,
-74.5,43.46,43,1.79,Hk,-,EARS,N,America_North,
-71.65,43.47,32,1.72,Hk,-,EARS,N,America_North,
-110.95,43.49,38,1.81,Hk,-,EARS,N,America_North,
-111.9,43.51,41,1.79,Hk,-,EARS,N,America_North,
-73.82,43.54,45,1.7,Hk,-,EARS,N,America_North,
-114.41,43.56,42,1.67,Hk,-,EARS,N,America_North,
-109.45,43.58,30,2.08,Hk,-,EARS,N,America_North,
-111.18,43.59,28,2.09,Hk,-,EARS,N,America_North,
-121.14,43.6,40,1.6,Hk,-,EARS,N,America_North,
-110.6,43.61,35,1.82,Hk,-,EARS,N,America_North,
-80.06,43.61,42,1.76,Hk,-,EARS,N,America_North,
-80.06,43.61,41,1.77,Hk,-,EARS,N,America_North,
-79.34,43.61,40,1.75,Hk,-,EARS,N,America_North,
-79.34,43.61,41,1.77,Hk,-,EARS,N,America_North,
-110.6,43.62,44,1.64,Hk,-,EARS,N,America_North,
-121.25,43.64,34,2.07,Hk,-,EARS,N,America_North,
-111.03,43.64,38,1.87,Hk,-,EARS,N,America_North,
-121.36,43.67,39,1.72,Hk,-,EARS,N,America_North,
-74.97,43.69,41,1.78,Hk,-,EARS,N,America_North,
-123.35,43.7,38,1.91,Hk,-,EARS,N,America_North,
-123.35,43.7,38,1.93,Hk,-,EARS,N,America_North,
-109.82,43.7,40,1.92,Hk,-,EARS,N,America_North,
-72.29,43.71,34,1.91,Hk,-,EARS,N,America_North,
-122.96,43.72,53,1.78,Hk,-,EARS,N,America_North,
-121.23,43.72,27,1.7,Hk,-,EARS,N,America_North,
-112.93,43.72,40,1.93,Hk,-,EARS,N,America_North,
-96.6,43.73,50,1.75,Hk,-,EARS,N,America_North,
-124.08,43.74,31,1.81,Hk,-,EARS,N,America_North,
-121.25,43.74,30,1.64,Hk,-,EARS,N,America_North,
-109.98,43.74,42,1.75,Hk,-,EARS,N,America_North,
-96.62,43.74,60,1.63,Hk,-,EARS,N,America_North,
-124.05,43.75,30,1.88,Hk,-,EARS,N,America_North,
-121.31,43.75,38,1.85,Hk,-,EARS,N,America_North,
-121.15,43.75,57,1.62,Hk,-,EARS,N,America_North,
-111.03,43.75,38,1.84,Hk,-,EARS,N,America_North,
-110.74,43.75,39,1.75,Hk,-,EARS,N,America_North,
-70.01,43.75,27,1.76,Hk,-,EARS,N,America_North,
-122.41,43.79,57,2.1,Hk,-,EARS,N,America_North,
-122.41,43.79,28,2.1,Hk,-,EARS,N,America_North,
-120.94,43.79,54,1.85,Hk,-,EARS,N,America_North,
-115.13,43.79,27,1.78,Hk,-,EARS,N,America_North,
-81.02,43.8,48,1.76,Hk,-,EARS,N,America_North,
-73.87,43.8,42,1.85,Hk,-,EARS,N,America_North,
-120.87,43.81,50,2.1,Hk,-,EARS,N,America_North,
-112.31,43.81,42,1.83,Hk,-,EARS,N,America_North,
-107.29,43.81,27,1.6,Hk,-,EARS,N,America_North,
-121.37,43.82,41,1.6,Hk,-,EARS,N,America_North,
-79.59,43.82,40,1.78,Hk,-,EARS,N,America_North,
-73.29,43.84,38,1.81,Hk,-,EARS,N,America_North,
-91.52,43.85,42,1.71,Hk,-,EARS,N,America_North,
-104.63,43.86,34,2.1,Hk,-,EARS,N,America_North,
-94.98,43.86,29,2.07,Hk,-,EARS,N,America_North,
-78.73,43.87,40,1.75,Hk,-,EARS,N,America_North,
-78.73,43.87,40,1.77,Hk,-,EARS,N,America_North,
-71.34,43.87,34,1.75,Hk,-,EARS,N,America_North,
-71.34,43.87,34,1.76,Hk,-,EARS,N,America_North,
-111.49,43.88,40,1.86,Hk,-,EARS,N,America_North,
-88.15,43.88,42,1.74,Hk,-,EARS,N,America_North,
-78.7,43.88,40,1.76,Hk,-,EARS,N,America_North,
-78.7,43.88,41,1.73,Hk,-,EARS,N,America_North,
-123.26,43.89,40,1.97,Hk,-,EARS,N,America_North,
-106.48,43.89,34,1.73,Hk,-,EARS,N,America_North,
-90.62,43.89,46,1.76,Hk,-,EARS,N,America_North,
-90.62,43.89,46,1.76,Hk,-,EARS,N,America_North,
-88.91,43.89,41,1.73,Hk,-,EARS,N,America_North,
-88.91,43.89,41,1.73,Hk,-,EARS,N,America_North,
-74.45,43.89,36,1.96,Hk,-,EARS,N,America_North,
-110.94,43.9,38,1.81,Hk,-,EARS,N,America_North,
-118.57,43.91,34,1.61,Hk,-,EARS,N,America_North,
-115.96,43.91,33,1.74,Hk,-,EARS,N,America_North,
-114.12,43.91,35,1.84,Hk,-,EARS,N,America_North,
-99.43,43.91,29,1.63,Hk,-,EARS,N,America_North,
-110.58,43.92,38,1.89,Hk,-,EARS,N,America_North,
-78.4,43.92,41,1.74,Hk,-,EARS,N,America_North,
-78.4,43.92,40,1.75,Hk,-,EARS,N,America_North,
-69.63,43.92,30,1.73,Hk,-,EARS,N,America_North,
-113.45,43.93,30,1.6,Hk,-,EARS,N,America_North,
-76.99,43.93,41,1.86,Hk,-,EARS,N,America_North,
-76.99,43.93,42,1.82,Hk,-,EARS,N,America_North,
-72.21,43.93,39,1.71,Hk,-,EARS,N,America_North,
-120.21,43.94,41,1.66,Hk,-,EARS,N,America_North,
-85.45,43.94,36,1.72,Hk,-,EARS,N,America_North,
-82.82,43.94,38,1.79,Hk,-,EARS,N,America_North,
-82.82,43.94,39,1.77,Hk,-,EARS,N,America_North,
-75.66,43.94,41,1.8,Hk,-,EARS,N,America_North,
-108.13,43.95,43,2.06,Hk,-,EARS,N,America_North,
-72.99,43.95,38,1.73,Hk,-,EARS,N,America_North,
-105.46,43.96,35,2.09,Hk,-,EARS,N,America_North,
-79.07,43.96,40,1.77,Hk,-,EARS,N,America_North,
-79.07,43.96,40,1.77,Hk,-,EARS,N,America_North,
-123.28,43.97,40,1.85,Hk,-,EARS,N,America_North,
-117.74,43.97,25,1.88,Hk,-,EARS,N,America_North,
-74.22,43.97,44,1.83,Hk,-,EARS,N,America_North,
-74.22,43.97,45,1.83,Hk,-,EARS,N,America_North,
-75.65,43.98,41,1.79,Hk,-,EARS,N,America_North,
-123.83,44,30,2.1,Hk,-,EARS,N,America_North,
-112.49,44,36,1.79,Hk,-,EARS,N,America_North,
-101.17,44,47,1.86,Hk,-,EARS,N,America_North,
-93.4,44.01,50,1.91,Hk,-,EARS,N,America_North,
-93.4,44.01,25,1.62,Hk,-,EARS,N,America_North,
-81.66,44.01,27,1.62,Hk,-,EARS,N,America_North,
-103.73,44.02,28,1.63,Hk,-,EARS,N,America_North,
-100.3,44.02,32,1.65,Hk,-,EARS,N,America_North,
-94.01,44.02,41,1.8,Hk,-,EARS,N,America_North,
-84.51,44.02,41,1.81,Hk,-,EARS,N,America_North,
-123.07,44.03,46,2.07,Hk,-,EARS,N,America_North,
-102.86,44.03,53,1.6,Hk,-,EARS,N,America_North,
-98.54,44.03,27,2.1,Hk,-,EARS,N,America_North,
-97.46,44.03,27,1.6,Hk,-,EARS,N,America_North,
-122.27,44.04,38,1.82,Hk,-,EARS,N,America_North,
-108.99,44.04,38,1.74,Hk,-,EARS,N,America_North,
-95.86,44.04,38,1.97,Hk,-,EARS,N,America_North,
-92.33,44.04,38,1.83,Hk,-,EARS,N,America_North,
-86.23,44.04,41,1.82,Hk,-,EARS,N,America_North,
-86.23,44.04,47,1.68,Hk,-,EARS,N,America_North,
-96.8,44.05,40,1.66,Hk,-,EARS,N,America_North,
-70.58,44.05,34,1.85,Hk,-,EARS,N,America_North,
-70.58,44.05,34,1.84,Hk,-,EARS,N,America_North,
-121.82,44.06,31,1.99,Hk,-,EARS,N,America_North,
-89.87,44.06,41,1.75,Hk,-,EARS,N,America_North,
-112.64,44.07,46,1.76,Hk,-,EARS,N,America_North,
-102.05,44.07,52,1.62,Hk,-,EARS,N,America_North,
-80.18,44.07,43,1.76,Hk,-,EARS,N,America_North,
-119.5,44.08,36,1.79,Hk,-,EARS,N,America_North,
-119.5,44.08,36,1.77,Hk,-,EARS,N,America_North,
-110.7,44.08,40,2.03,Hk,-,EARS,N,America_North,
-116.8,44.09,47,1.98,Hk,-,EARS,N,America_North,
-111.19,44.1,42,1.81,Hk,-,EARS,N,America_North,
-109.19,44.1,39,1.86,Hk,-,EARS,N,America_North,
-123.85,44.11,32,1.92,Hk,-,EARS,N,America_North,
-123.85,44.11,32,1.97,Hk,-,EARS,N,America_North,
-123.85,44.11,30,1.98,Hk,-,EARS,N,America_North,
-110.08,44.11,36,1.85,Hk,-,EARS,N,America_North,
-107.47,44.11,46,1.66,Hk,-,EARS,N,America_North,
-121.85,44.12,41,1.78,Hk,-,EARS,N,America_North,
-104.04,44.12,42,1.9,Hk,-,EARS,N,America_North,
-104.04,44.12,34,2.04,Hk,-,EARS,N,America_North,
-81.14,44.12,56,1.82,Hk,-,EARS,N,America_North,
-121.27,44.16,29,1.6,Hk,-,EARS,N,America_North,
-75.05,44.17,45,1.73,Hk,-,EARS,N,America_North,
-83.7,44.19,34,1.88,Hk,-,EARS,N,America_North,
-122.99,44.2,51,1.88,Hk,-,EARS,N,America_North,
-121.96,44.21,33,1.93,Hk,-,EARS,N,America_North,
-114.97,44.21,43,1.6,Hk,-,EARS,N,America_North,
-77.68,44.22,42,1.78,Hk,-,EARS,N,America_North,
-76.49,44.23,43,1.81,Hk,-,EARS,N,America_North,
-121.66,44.24,38,1.86,Hk,-,EARS,N,America_North,
-81.44,44.24,38,2.1,Hk,-,EARS,N,America_North,
-81.44,44.24,34,1.6,Hk,-,EARS,N,America_North,
-71.93,44.24,36,1.86,Hk,-,EARS,N,America_North,
-66.01,44.26,34,1.72,Hk,-,EARS,N,America_North,
-122.45,44.27,35,2.07,Hk,-,EARS,N,America_North,
-110.8,44.27,58,1.6,Hk,-,EARS,N,America_North,
-73.82,44.27,36,1.9,Hk,-,EARS,N,America_North,
-123.32,44.28,36,2.09,Hk,-,EARS,N,America_North,
-121.57,44.3,32,2.01,Hk,-,EARS,N,America_North,
-113.41,44.31,39,1.91,Hk,-,EARS,N,America_North,
-110.6,44.32,48,1.83,Hk,-,EARS,N,America_North,
-72.75,44.32,34,1.88,Hk,-,EARS,N,America_North,
-121.34,44.34,36,1.86,Hk,-,EARS,N,America_North,
-121.34,44.34,37,1.87,Hk,-,EARS,N,America_North,
-103.76,44.35,53,1.79,Hk,-,EARS,N,America_North,
-98.22,44.36,25,1.7,Hk,-,EARS,N,America_North,
-73.07,44.36,37,1.78,Hk,-,EARS,N,America_North,
-123.59,44.38,38,1.98,Hk,-,EARS,N,America_North,
-74.25,44.38,41,1.84,Hk,-,EARS,N,America_North,
-113.17,44.39,62,2.07,Hk,-,EARS,N,America_North,
-110.29,44.39,39,1.68,Hk,-,EARS,N,America_North,
-110.58,44.4,39,1.84,Hk,-,EARS,N,America_North,
-110.58,44.4,30,1.6,Hk,-,EARS,N,America_North,
-73.81,44.4,38,1.76,Hk,-,EARS,N,America_North,
-74.18,44.42,40,1.83,Hk,-,EARS,N,America_North,
-114.15,44.44,26,1.72,Hk,-,EARS,N,America_North,
-98.96,44.44,30,1.63,Hk,-,EARS,N,America_North,
-98.96,44.44,30,1.63,Hk,-,EARS,N,America_North,
-98.96,44.44,30,1.61,Hk,-,EARS,N,America_North,
-113.88,44.45,34,1.6,Hk,-,EARS,N,America_North,
-110.84,44.45,25,1.72,Hk,-,EARS,N,America_North,
-109.6,44.45,42,1.86,Hk,-,EARS,N,America_North,
-80.3,44.45,44,1.8,Hk,-,EARS,N,America_North,
-80.3,44.45,44,1.81,Hk,-,EARS,N,America_North,
-75.39,44.46,40,1.81,Hk,-,EARS,N,America_North,
-87.77,44.47,38,1.75,Hk,-,EARS,N,America_North,
-87.77,44.47,39,1.74,Hk,-,EARS,N,America_North,
-98.48,44.48,25,2.1,Hk,-,EARS,N,America_North,
-109.9,44.49,25,1.6,Hk,-,EARS,N,America_North,
-108,44.49,36,1.93,Hk,-,EARS,N,America_North,
-97.44,44.5,55,1.8,Hk,-,EARS,N,America_North,
-88.53,44.51,37,1.75,Hk,-,EARS,N,America_North,
-122.74,44.52,55,1.75,Hk,-,EARS,N,America_North,
-122.74,44.52,54,1.77,Hk,-,EARS,N,America_North,
-118.67,44.52,37,1.71,Hk,-,EARS,N,America_North,
-77.62,44.52,41,1.78,Hk,-,EARS,N,America_North,
-77.62,44.52,41,1.76,Hk,-,EARS,N,America_North,
-71.93,44.53,36,1.8,Hk,-,EARS,N,America_North,
-85.2,44.54,41,1.78,Hk,-,EARS,N,America_North,
-114.86,44.55,41,1.75,Hk,-,EARS,N,America_North,
-77.18,44.55,41,1.76,Hk,-,EARS,N,America_North,
-114.25,44.56,40,1.7,Hk,-,EARS,N,America_North,
-105.4,44.56,58,1.61,Hk,-,EARS,N,America_North,
-74.95,44.56,38,1.85,Hk,-,EARS,N,America_North,
-72.7,44.56,37,1.76,Hk,-,EARS,N,America_North,
-69.66,44.56,36,1.74,Hk,-,EARS,N,America_North,
-114.26,44.57,27,1.82,Hk,-,EARS,N,America_North,
-110.4,44.57,30,1.6,Hk,-,EARS,N,America_North,
-78.58,44.57,41,1.76,Hk,-,EARS,N,America_North,
-74.98,44.57,39,1.82,Hk,-,EARS,N,America_North,
-71.16,44.57,36,1.68,Hk,-,EARS,N,America_North,
-71.16,44.57,36,1.69,Hk,-,EARS,N,America_North,
-112.06,44.58,50,1.69,Hk,-,EARS,N,America_North,
-110.81,44.58,61,1.68,Hk,-,EARS,N,America_North,
-93.93,44.58,32,1.99,Hk,-,EARS,N,America_North,
-92.92,44.58,25,1.95,Hk,-,EARS,N,America_North,
-123.3,44.59,38,2.03,Hk,-,EARS,N,America_North,
-123.3,44.59,38,2.03,Hk,-,EARS,N,America_North,
-119.56,44.59,40,1.96,Hk,-,EARS,N,America_North,
-116.75,44.59,34,1.73,Hk,-,EARS,N,America_North,
-106.35,44.59,34,2.09,Hk,-,EARS,N,America_North,
-76.26,44.59,41,1.78,Hk,-,EARS,N,America_North,
-114.18,44.6,40,1.73,Hk,-,EARS,N,America_North,
-84.21,44.6,32,1.75,Hk,-,EARS,N,America_North,
-81.22,44.6,37,1.97,Hk,-,EARS,N,America_North,
-81.22,44.6,45,1.77,Hk,-,EARS,N,America_North,
-123.92,44.62,30,2.09,Hk,-,EARS,N,America_North,
-123.79,44.62,30,1.95,Hk,-,EARS,N,America_North,
-113.37,44.62,41,1.72,Hk,-,EARS,N,America_North,
-112.64,44.62,32,2.04,Hk,-,EARS,N,America_North,
-103.6,44.62,34,1.6,Hk,-,EARS,N,America_North,
-102.77,44.62,47,1.75,Hk,-,EARS,N,America_North,
-90.39,44.62,46,1.78,Hk,-,EARS,N,America_North,
-89.65,44.62,40,1.79,Hk,-,EARS,N,America_North,
-86.04,44.62,29,2.1,Hk,-,EARS,N,America_North,
-74.58,44.62,43,1.82,Hk,-,EARS,N,America_North,
-74.58,44.62,38,2,Hk,-,EARS,N,America_North,
-67.39,44.62,35,1.71,Hk,-,EARS,N,America_North,
-107.04,44.63,40,1.8,Hk,-,EARS,N,America_North,
-102.08,44.63,42,1.69,Hk,-,EARS,N,America_North,
-100.21,44.63,25,1.98,Hk,-,EARS,N,America_North,
-79.89,44.64,39,1.77,Hk,-,EARS,N,America_North,
-69.22,44.64,32,1.71,Hk,-,EARS,N,America_North,
-63.59,44.64,33,1.75,Hk,-,EARS,N,America_North,
-121.23,44.65,29,2.05,Hk,-,EARS,N,America_North,
-73.69,44.65,35,1.92,Hk,-,EARS,N,America_North,
-74.97,44.66,38,1.8,Hk,-,EARS,N,America_North,
-70.04,44.66,38,1.75,Hk,-,EARS,N,America_North,
-117.66,44.67,31,1.9,Hk,-,EARS,N,America_North,
-110.97,44.67,48,1.78,Hk,-,EARS,N,America_North,
-108.99,44.67,25,1.93,Hk,-,EARS,N,America_North,
-95.78,44.67,35,2.09,Hk,-,EARS,N,America_North,
-124,44.68,36,1.6,Hk,-,EARS,N,America_North,
-123.29,44.68,41,1.94,Hk,-,EARS,N,America_North,
-122.19,44.68,40,1.74,Hk,-,EARS,N,America_North,
-122.19,44.68,68,1.7,Hk,-,EARS,N,America_North,
-109.66,44.68,42,1.81,Hk,-,EARS,N,America_North,
-101.02,44.68,25,2.06,Hk,-,EARS,N,America_North,
-96.74,44.68,48,1.8,Hk,-,EARS,N,America_North,
-92.28,44.68,48,1.71,Hk,-,EARS,N,America_North,
-91.28,44.68,52,1.76,Hk,-,EARS,N,America_North,
-66.77,44.69,25,1.68,Hk,-,EARS,N,America_North,
-116.01,44.7,34,1.74,Hk,-,EARS,N,America_North,
-111.25,44.7,53,1.72,Hk,-,EARS,N,America_North,
-94.83,44.7,46,1.77,Hk,-,EARS,N,America_North,
-83.32,44.7,33,1.96,Hk,-,EARS,N,America_North,
-68.25,44.7,32,1.75,Hk,-,EARS,N,America_North,
-110.51,44.71,28,1.76,Hk,-,EARS,N,America_North,
-67.46,44.71,37,1.76,Hk,-,EARS,N,America_North,
-110.68,44.72,28,1.75,Hk,-,EARS,N,America_North,
-72.95,44.72,38,1.88,Hk,-,EARS,N,America_North,
-120.33,44.73,52,1.69,Hk,-,EARS,N,America_North,
-110.16,44.74,41,1.6,Hk,-,EARS,N,America_North,
-111.2,44.75,25,1.78,Hk,-,EARS,N,America_North,
-104.55,44.75,40,1.86,Hk,-,EARS,N,America_North,
-108.53,44.77,36,2.02,Hk,-,EARS,N,America_North,
-79.14,44.77,39,1.79,Hk,-,EARS,N,America_North,
-110.85,44.79,29,2.02,Hk,-,EARS,N,America_North,
-67.31,44.79,38,1.7,Hk,-,EARS,N,America_North,
-84.62,44.82,25,1.6,Hk,-,EARS,N,America_North,
-122.48,44.84,47,2.1,Hk,-,EARS,N,America_North,
-74.51,44.84,36,1.91,Hk,-,EARS,N,America_North,
-73.59,44.84,36,1.83,Hk,-,EARS,N,America_North,
-117.31,44.85,29,1.84,Hk,-,EARS,N,America_North,
-114.24,44.85,26,1.6,Hk,-,EARS,N,America_North,
-111.18,44.85,26,1.98,Hk,-,EARS,N,America_North,
-68.66,44.9,30,1.76,Hk,-,EARS,N,America_North,
-67.72,44.93,43,1.61,Hk,-,EARS,N,America_North,
-67.86,44.97,32,1.6,Hk,-,EARS,N,America_North,
-112.46,44.99,26,2.1,Hk,-,EARS,N,America_North,
-75.28,45,36,1.8,Hk,-,EARS,N,America_North,
-110.01,45.01,43,1.75,Hk,-,EARS,N,America_North,
-117.87,45.02,31,1.82,Hk,-,EARS,N,America_North,
-77.93,45.02,40,1.79,Hk,-,EARS,N,America_North,
-77.93,45.02,40,1.78,Hk,-,EARS,N,America_North,
-85.66,45.04,41,1.73,Hk,-,EARS,N,America_North,
-85.66,45.04,27,2.1,Hk,-,EARS,N,America_North,
-77.08,45.04,41,1.76,Hk,-,EARS,N,America_North,
-77.08,45.04,40,1.77,Hk,-,EARS,N,America_North,
-123.11,45.06,34,1.61,Hk,-,EARS,N,America_North,
-122.67,45.07,60,1.74,Hk,-,EARS,N,America_North,
-100.92,45.07,46,1.71,Hk,-,EARS,N,America_North,
-73.18,45.08,38,1.79,Hk,-,EARS,N,America_North,
-116,45.09,36,1.8,Hk,-,EARS,N,America_North,
-114.23,45.09,40,1.74,Hk,-,EARS,N,America_North,
-67.84,45.09,31,1.75,Hk,-,EARS,N,America_North,
-74.99,45.1,35,1.79,Hk,-,EARS,N,America_North,
-72.33,45.1,40,1.84,Hk,-,EARS,N,America_North,
-69.62,45.11,35,1.71,Hk,-,EARS,N,America_North,
-109.27,45.12,25,1.68,Hk,-,EARS,N,America_North,
-78.62,45.12,40,1.79,Hk,-,EARS,N,America_North,
-66.82,45.12,36,1.75,Hk,-,EARS,N,America_North,
-115.33,45.13,42,1.66,Hk,-,EARS,N,America_North,
-99.14,45.13,30,1.71,Hk,-,EARS,N,America_North,
-108.97,45.15,37,2.1,Hk,-,EARS,N,America_North,
-74.05,45.15,36,1.81,Hk,-,EARS,N,America_North,
-112.49,45.17,40,1.71,Hk,-,EARS,N,America_North,
-91.85,45.17,25,1.62,Hk,-,EARS,N,America_North,
-83.86,45.17,38,1.84,Hk,-,EARS,N,America_North,
-109.22,45.18,37,1.97,Hk,-,EARS,N,America_North,
-103.42,45.19,66,1.6,Hk,-,EARS,N,America_North,
-99.92,45.19,43,1.64,Hk,-,EARS,N,America_North,
-96.44,45.19,42,1.73,Hk,-,EARS,N,America_North,
-105.39,45.2,39,2.1,Hk,-,EARS,N,America_North,
-67.56,45.2,32,1.77,Hk,-,EARS,N,America_North,
-67.56,45.2,32,1.73,Hk,-,EARS,N,America_North,
-123.76,45.21,34,2.07,Hk,-,EARS,N,America_North,
-123.26,45.21,37,2.1,Hk,-,EARS,N,America_North,
-123.26,45.21,37,2.1,Hk,-,EARS,N,America_North,
-122.48,45.21,56,1.85,Hk,-,EARS,N,America_North,
-122.48,45.21,33,1.92,Hk,-,EARS,N,America_North,
-89.18,45.21,39,1.84,Hk,-,EARS,N,America_North,
-67.95,45.21,26,1.87,Hk,-,EARS,N,America_North,
-108.21,45.22,47,1.86,Hk,-,EARS,N,America_North,
-106.29,45.22,41,1.85,Hk,-,EARS,N,America_North,
-94.49,45.22,44,1.79,Hk,-,EARS,N,America_North,
-92.8,45.22,55,1.67,Hk,-,EARS,N,America_North,
-92.8,45.22,55,1.68,Hk,-,EARS,N,America_North,
-70.53,45.22,40,1.73,Hk,-,EARS,N,America_North,
-70.53,45.22,39,1.75,Hk,-,EARS,N,America_North,
-111.8,45.23,34,1.71,Hk,-,EARS,N,America_North,
-107.21,45.23,26,2.1,Hk,-,EARS,N,America_North,
-98.21,45.23,30,1.6,Hk,-,EARS,N,America_North,
-93.75,45.23,44,1.84,Hk,-,EARS,N,America_North,
-81.52,45.23,31,1.98,Hk,-,EARS,N,America_North,
-81.52,45.23,33,1.9,Hk,-,EARS,N,America_North,
-121.32,45.24,25,1.6,Hk,-,EARS,N,America_North,
-121.32,45.24,25,1.6,Hk,-,EARS,N,America_North,
-121.32,45.24,52,2.03,Hk,-,EARS,N,America_North,
-120.64,45.24,38,1.75,Hk,-,EARS,N,America_North,
-120.64,45.24,42,1.68,Hk,-,EARS,N,America_North,
-113.46,45.24,37,1.75,Hk,-,EARS,N,America_North,
-95.64,45.24,44,1.75,Hk,-,EARS,N,America_North,
-88.43,45.24,40,1.76,Hk,-,EARS,N,America_North,
-76.72,45.25,40,1.78,Hk,-,EARS,N,America_North,
-68.76,45.25,32,1.76,Hk,-,EARS,N,America_North,
-97.5,45.26,25,2.04,Hk,-,EARS,N,America_North,
-87.69,45.26,38,1.75,Hk,-,EARS,N,America_North,
-69.29,45.26,34,1.72,Hk,-,EARS,N,America_North,
-119.67,45.27,42,1.82,Hk,-,EARS,N,America_North,
-112.82,45.27,39,1.69,Hk,-,EARS,N,America_North,
-108.77,45.27,54,1.74,Hk,-,EARS,N,America_North,
-90.2,45.27,33,1.97,Hk,-,EARS,N,America_North,
-90.2,45.27,48,1.93,Hk,-,EARS,N,America_North,
-117.78,45.28,37,1.64,Hk,-,EARS,N,America_North,
-71.53,45.28,28,2.06,Hk,-,EARS,N,America_North,
-118.96,45.29,36,1.79,Hk,-,EARS,N,America_North,
-118.96,45.29,36,1.8,Hk,-,EARS,N,America_North,
-117.12,45.29,36,1.78,Hk,-,EARS,N,America_North,
-102.6,45.29,43,1.83,Hk,-,EARS,N,America_North,
-91.17,45.29,46,1.71,Hk,-,EARS,N,America_North,
-123.28,45.32,40,2.06,Hk,-,EARS,N,America_North,
-121.65,45.32,40,1.81,Hk,-,EARS,N,America_North,
-110.74,45.32,34,1.85,Hk,-,EARS,N,America_North,
-109.56,45.32,49,1.76,Hk,-,EARS,N,America_North,
-84.86,45.32,42,1.79,Hk,-,EARS,N,America_North,
-77.81,45.32,39,1.81,Hk,-,EARS,N,America_North,
-104.42,45.33,32,1.99,Hk,-,EARS,N,America_North,
-121.71,45.34,37,1.75,Hk,-,EARS,N,America_North,
-110.75,45.35,40,1.78,Hk,-,EARS,N,America_North,
-121.71,45.36,60,1.6,Hk,-,EARS,N,America_North,
-112.6,45.36,40,1.85,Hk,-,EARS,N,America_North,
-80.21,45.36,30,1.87,Hk,-,EARS,N,America_North,
-80.21,45.36,25,2.05,Hk,-,EARS,N,America_North,
-121.74,45.38,36,1.74,Hk,-,EARS,N,America_North,
-109.43,45.38,40,2.07,Hk,-,EARS,N,America_North,
-109.18,45.38,27,1.62,Hk,-,EARS,N,America_North,
-102.93,45.38,35,2.02,Hk,-,EARS,N,America_North,
-75.72,45.39,38,1.77,Hk,-,EARS,N,America_North,
-121.71,45.4,30,1.89,Hk,-,EARS,N,America_North,
-116.27,45.4,48,1.7,Hk,-,EARS,N,America_North,
-78.09,45.4,40,1.8,Hk,-,EARS,N,America_North,
