LONG,LAT,MOHO_DEPTH,VP/VS,METHOD,SUB-METHOD,AUTHOR,V_PROFILE(Y/N),LOCATION,SUB_LOCATION
-71.9735,-47.184,42.7,1.68,Hk,-,Rodriguez2020,N,America_South
-72.672,-46.4358,32,1.84,Hk,-,Rodriguez2020,N,America_South
-71.6035,-45.4794,24.9,1.68,Hk,-,Rodriguez2020,N,America_South
-71.8165,-45.4616,31,1.67,Hk,-,Rodriguez2020,N,America_South
-71.7351,-46.5415,31.3,1.77,Hk,-,Rodriguez2020,N,America_South
-72.7351,-46.9179,32.9,1.79,Hk,-,Rodriguez2020,N,America_South
-72.592,-47.256,32.9,1.79,Hk,-,Rodriguez2020,N,America_South
-72.0911,-45.5639,31.6,1.62,Hk,-,Rodriguez2020,N,America_South
-72.6795,-44.7339,41.2,1.61,Hk,-,Rodriguez2020,N,America_South
-72.2219,-46.5516,42.3,1.64,Hk,-,Rodriguez2020,N,America_South
-75.4333,-46.7269,27.1,1.64,Hk,-,Rodriguez2020,N,America_South
-72.6899,-46.0505,36,1.77,Hk,-,Rodriguez2020,N,America_South
-73.9591,-45.5577,38.2,1.84,Hk,-,Rodriguez2020,N,America_South
-73.0914,-44.4017,33,1.7,Hk,-,Rodriguez2020,N,America_South
-73.8312,-45.9276,27.8,1.92,Hk,-,Rodriguez2020,N,America_South
-71.9951,-46.8318,32.6,1.71,Hk,-,Rodriguez2020,N,America_South
-72.7075,-45.3198,33,1.79,Hk,-,Rodriguez2020,N,America_South
-72.8655,-45.2829,36.2,1.71,Hk,-,Rodriguez2020,N,America_South
-73.8586,-46.6615,26.8,1.64,Hk,-,Rodriguez2020,N,America_South
-72.7981,-46.64192,31.8,1.82,Hk,-,Rodriguez2020,N,America_South
-72.9363,-46.7256,44,1.66,Hk,-,Rodriguez2020,N,America_South
-74.8939,-46.4409,29.6,1.63,Hk,-,Rodriguez2020,N,America_South
-71.8608,-46.3024,51.5,1.77,Hk,-,Rodriguez2020,N,America_South
-74.4318,-46.1773,32.7,1.86,Hk,-,Rodriguez2020,N,America_South
-72.5552,-44.3233,45,1.68,Hk,-,Rodriguez2020,N,America_South
-71.3168,-44.4962,28.5,1.61,Hk,-,Rodriguez2020,N,America_South
-72.3212,-45.9068,34.7,1.85,Hk,-,Rodriguez2020,N,America_South
-72.5414,-47.4767,37.7,1.7,Hk,-,Rodriguez2020,N,America_South
-72.1607,-46.1208,50.8,1.83,Hk,-,Rodriguez2020,N,America_South
-72.1426,-45.1755,33.8,1.74,Hk,-,Rodriguez2020,N,America_South
-72.5615,-48.4679,38,1.62,Hk,-,Rodriguez2020,N,America_South
-73.3285,-47.9326,37.9,1.61,Hk,-,Rodriguez2020,N,America_South
-73.063,-46.5063,33.11,1.64,Hk,-,Rodriguez2020,N,America_South
-73.535,-46.3067,37.48,1.64,Hk,-,Rodriguez2020,N,America_South
-72.2063,-45.7349,42.49,1.86,Hk,-,Rodriguez2020,N,America_South
-72.8017,-47.0198,43.34,1.85,Hk,-,Rodriguez2020,N,America_South
-72.5314,-47.2538,33.87,1.76,Hk,-,Rodriguez2020,N,America_South
-72.742,-46.6068,31.91,1.8,Hk,-,Rodriguez2020,N,America_South
-72.0542,-47.1348,33.68,1.79,Hk,-,Rodriguez2020,N,America_South
-71.8459,-46.5173,42.49,1.64,Hk,-,Rodriguez2020,N,America_South
-72.5432,-46.7472,46.92,1.63,Hk,-,Rodriguez2020,N,America_South
-71.9977,-46.8438,38.73,1.6,Hk,-,Rodriguez2020,N,America_South
-72.051,-45.8595,31.53,1.79,Hk,-,Rodriguez2020,N,America_South
-71.8333,-45.702702,33.9,1.84,Hk,-,Rodriguez2020,N,America_South
-72.0869,-46.242352,49.02,1.67,Hk,-,Rodriguez2020,N,America_South
-72.413,-45.667831,35.29,1.8,Hk,-,Rodriguez2020,N,America_South
-73.1443,-47.700401,31.37,1.86,Hk,-,Rodriguez2020,N,America_South
-71.9336,-46.34782,34.88,1.79,Hk,-,Rodriguez2020,N,America_South
-72.6423,-46.57732,32.65,1.79,Hk,-,Rodriguez2020,N,America_South
-72.3299,-45.882919,49.2,1.87,Hk,-,Rodriguez2020,N,America_South
-71.9854,-45.383831,38.29,1.77,Hk,-,Rodriguez2020,N,America_South
-72.388,-46.14542,39.55,1.88,Hk,-,Rodriguez2020,N,America_South
-72.4265,-48.26313,33.11,1.8,Hk,-,Rodriguez2020,N,America_South
-71.8883,-47.174919,27.21,1.56,Hk,-,Rodriguez2020,N,America_South
-73.7149,-46.14719,46.08,1.92,Hk,-,Rodriguez2020,N,America_South
-71.8321,-46.295719,44.41,1.61,Hk,-,Rodriguez2020,N,America_South
-72.2212,-45.67308,35.58,1.83,Hk,-,Rodriguez2020,N,America_South
-72.7886,-45.450081,41.52,1.76,Hk,-,Rodriguez2020,N,America_South
-73.5281,-47.7941,26.04,1.69,Hk,-,Rodriguez2020,N,America_South
-72.7708,-46.3282,40.16,1.82,Hk,-,Rodriguez2020,N,America_South
-72.7119,-47.4062,30.01,1.9,Hk,-,Rodriguez2020,N,America_South
-71.9521,-46.5573,33.06,1.86,Hk,-,Rodriguez2020,N,America_South
-72.4571,-45.3606,29.35,1.64,Hk,-,Rodriguez2020,N,America_South
-81.236,-4.253,28.2,1.72,Hk,-,Condori2017,N,America_South
-80.194,-3.683,35.7,1.87,Hk,-,Condori2017,N,America_South
-80.549,-4.641,36.9,178,Hk,-,Condori2017,N,America_South
-80.158,-5.095,33.8,1.71,Hk,-,Condori2017,N,America_South
-80.097,-5.918,30.6,1.75,Hk,-,Condori2017,N,America_South
-78.91,-6.184,53.8,1.77,Hk,-,Condori2017,N,America_South
-79.012,-5.125,52.6,1.76,Hk,-,Condori2017,N,America_South
-78.508,-5.636,54.5,1.88,Hk,-,Condori2017,N,America_South
-76.97,-6.075,39.8,1.74,Hk,-,Condori2017,N,America_South
-76.592,-7.006,39.4,1.81,Hk,-,Condori2017,N,America_South
-81.065,-5.7989,27.9,1.63,Hk,-,Condori2017,N,America_South
-78.395,-7.135,54.2,1.88,Hk,-,Condori2017,N,America_South
-80.322,-3.523,31.9,1.72,Hk,-,Condori2017,N,America_South
-76.129,-5.897,37.9,1.76,Hk,-,Condori2017,N,America_South
-80.962,-5.167,27.1,1.7,Hk,-,Condori2017,N,America_South
-77.866,-4.497,44.3,1.68,Hk,-,Condori2017,N,America_South
-79.682,-6.005,31.8,1.74,Hk,-,Condori2017,N,America_South
-77.877,-6.227,47.2,1.77,Hk,-,Condori2017,N,America_South
-76.357,-6.496,37.1,1.62,Hk,-,Condori2017,N,America_South
-77.901,-7.917,52.8,1.78,Hk,-,Condori2017,N,America_South
-78.521,-9.128,22.5,1.68,Hk,-,Condori2017,N,America_South
-76.112,-10.638,62.7,1.8,Hk,-,Condori2017,N,America_South
-75.398,-10.578,57.2,1.83,Hk,-,Condori2017,N,America_South
-74.668,-8.397,37.6,1.78,Hk,-,Condori2017,N,America_South
-73.32,-3.816,36,1.74,Hk,-,Condori2017,N,America_South
-76.249,-9.952,63.3,1.85,Hk,-,Condori2017,N,America_South
-77.889,-8.847,45.7,1.79,Hk,-,Condori2017,N,America_South
-37.95,-11.83,35.4,1.72,Hk,-,Doring2022,N,America_South
-38.78,-10.43,44,1.81,RF_SW_joint,-,Doring2022,?,America_South
-38.41,-9.64,41.5,1.79,RF_SW_joint,-,Doring2022,?,America_South
-37.19,-10.73,42.5,1.63,RF_SW_joint,-,Doring2022,?,America_South
-38.77,-12.55,39.5,1.73,RF_SW_joint,-,Doring2022,?,America_South
-39.05,-9.15,40,1.65,RF_SW_joint,-,Doring2022,?,America_South
-36.27,-9.66,36,1.72,RF_SW_joint,-,Doring2022,?,America_South
-39.18,-12.58,36,1.78,RF_SW_joint,-,Doring2022,?,America_South
-37.78,-10.99,33.5,1.75,RF_SW_joint,-,Doring2022,?,America_South
-40.68,-9.24,44.6,1.7,Hk,-,Doring2022,N,America_South
-40.19,-10.84,43.5,1.68,RF_SW_joint,-,Doring2022,?,America_South
-38.06,-9.12,36,1.72,RF_SW_joint,-,Doring2022,?,America_South
-39.12,-12.53,38.5,1.72,RF_SW_joint,-,Doring2022,?,America_South
-37.77,-9.8,36,1.68,RF_SW_joint,-,Doring2022,?,America_South
-39.33,-11.24,41,1.7,RF_SW_joint,-,Doring2022,?,America_South
-39.7,-9.84,42.7,1.71,Hk,-,Doring2022,N,America_South
-64.8207,9.4608,38.5451505,-,Hk,-,Cabieces2022,N,America_South
-63.7972,9.7438,43.87959866,-,Hk,-,Cabieces2022,N,America_South
-61.8256,7.3429,35.53511706,-,Hk,-,Cabieces2022,N,America_South
-64.0731,7.6508,39.04682274,-,Hk,-,Cabieces2022,N,America_South
-63.8264,10.1576,33.42809365,-,Hk,-,Cabieces2022,N,America_South
-61.6392,6.7126,36.93979933,-,Hk,-,Cabieces2022,N,America_South
-66.8342,9.6502,38.68896321,-,Hk,-,Cabieces2022,N,America_South
-67.3968,9.8872,34.63210702,-,Hk,-,Cabieces2022,N,America_South
-65.7719,8.985,40.35117057,-,Hk,-,Cabieces2022,N,America_South
-67.3833,9.3555,35.43478261,-,Hk,-,Cabieces2022,N,America_South
-65.1881,7.4169,39.04682274,-,Hk,-,Cabieces2022,N,America_South
-62.7444,8.9876,42.4916388,-,Hk,-,Cabieces2022,N,America_South
-66.8426,6.5861,37.14381271,-,Hk,-,Cabieces2022,N,America_South
-62.655,8.0344,44.84949833,-,Hk,-,Cabieces2022,N,America_South
-63.625,8.5019,45.56856187,-,Hk,-,Cabieces2022,N,America_South
-66.4361,8.9485,39.94983278,-,Hk,-,Cabieces2022,N,America_South
-63.0575,9.3596,42.54180602,-,Hk,-,Cabieces2022,N,America_South
-64.2942,9.5825,41.12040134,-,Hk,-,Cabieces2022,N,America_South
-66.2544,8.1365,51.18394649,-,Hk,-,Cabieces2022,N,America_South
-67.3865,8.8571,42.10367893,-,Hk,-,Cabieces2022,N,America_South
-62.0655,7.8605,35.10033445,-,Hk,-,Cabieces2022,N,America_South
-65.1951,8.3597,50.18394649,-,Hk,-,Cabieces2022,N,America_South
-65.9443,8.3276,51.0735786,-,Hk,-,Cabieces2022,N,America_South
-64.2946,8.3274,51.30434783,-,Hk,-,Cabieces2022,N,America_South
-66.3219,8.5127,44.18060201,-,Hk,-,Cabieces2022,N,America_South
-39.5836,-5.5432,37.1,1.73,Hk,-,Nemocon2021,N,America_South
-39.4098,-6.1682,38.3,1.64,Hk,-,Nemocon2021,N,America_South
-39.3402,-6.6419,34.6,1.75,Hk,-,Nemocon2021,N,America_South
-39.4958,-7.0466,36.6,1.71,Hk,-,Nemocon2021,N,America_South
-39.5463,-7.1957,38.1,1.73,Hk,-,Nemocon2021,N,America_South
-39.6255,-7.3861,38.3,1.8,Hk,-,Nemocon2021,N,America_South
-39.6746,-7.5758,39.5,1.75,Hk,-,Nemocon2021,N,America_South
-39.8983,-8.0932,41,1.73,Hk,-,Nemocon2021,N,America_South
-40.2249,-8.6305,44.2,1.68,Hk,-,Nemocon2021,N,America_South
-40.3727,-9.145,44.5,1.7,Hk,-,Nemocon2021,N,America_South
-40.3837,-9.6154,43.4,1.72,Hk,-,Nemocon2021,N,America_South
-40.1954,-10.2136,43.6,1.73,Hk,-,Nemocon2021,N,America_South
-40.1988,-10.8468,44.6,1.68,Hk,-,Nemocon2021,N,America_South
-40.2555,-7.5,36.2,1.8,Hk,-,Nemocon2021,N,America_South
-39.8395,-7.409,39.6,1.75,Hk,-,Nemocon2021,N,America_South
-39.3447,-7.3672,39.8,1.78,Hk,-,Nemocon2021,N,America_South
-38.764,-7.365,37.2,1.78,Hk,-,Nemocon2021,N,America_South
-36.88,-10.23,34.3,1.71,Hk,-,Fianco2019,N,America_South
-37.95,-11.22,33.7,1.75,Hk,-,Fianco2019,N,America_South
-36.87,-9.59,37.2,1.68,Hk,-,Fianco2019,N,America_South
-37.66,-9.83,35.8,1.72,Hk,-,Fianco2019,N,America_South
-37.85,-8.99,37.7,1.7,Hk,-,Fianco2019,N,America_South
-36.08,-8.87,36.6,1.71,Hk,-,Fianco2019,N,America_South
-37.31,-8.04,35.8,1.76,Hk,-,Fianco2019,N,America_South
104.1,30.2,49,-,Hk,-,Sun2012,N,Tibet_plat
103.9,29.8,53.2,1.761,Hk,-,Sun2012,N,Tibet_plat
104.4,29.6,45.2,1.792,Hk,-,Sun2012,N,Tibet_plat
105.4,29.4,41.3,1.708,Hk,-,Sun2012,N,Tibet_plat
104.7,28.6,40.8,1.777,Hk,-,Sun2012,N,Tibet_plat
104.5,28.2,39.3,1.765,Hk,-,Sun2012,N,Tibet_plat
102.3,29.2,51.2,1.829,Hk,-,Sun2012,N,Tibet_plat
103.5,29.6,50,1.722,Hk,-,Sun2012,N,Tibet_plat
103,30.1,48.3,1.776,Hk,-,Sun2012,N,Tibet_plat
103.8,29.1,41.4,1.856,Hk,-,Sun2012,N,Tibet_plat
103.5,28.8,46.9,1.74,Hk,-,Sun2012,N,Tibet_plat
103.6,28.3,52.5,1.689,Hk,-,Sun2012,N,Tibet_plat
104.2,28.1,45.1,1.746,Hk,-,Sun2012,N,Tibet_plat
99.1,30,71.1,1.743,Hk,-,Sun2012,N,Tibet_plat
100.3,30,57.8,1.803,Hk,-,Sun2012,N,Tibet_plat
101,30,62.1,1.767,Hk,-,Sun2012,N,Tibet_plat
102.2,30.1,60.5,1.863,Hk,-,Sun2012,N,Tibet_plat
99.8,28.9,62.6,1.739,Hk,-,Sun2012,N,Tibet_plat
101.5,29,61.2,1.812,Hk,-,Sun2012,N,Tibet_plat
102.2,28.3,65.8,1.784,Hk,-,Sun2012,N,Tibet_plat
100.9,27.7,56.4,1.786,Hk,-,Sun2012,N,Tibet_plat
99.7,27.8,55.3,1.78,Hk,-,Sun2012,N,Tibet_plat
101.7,27.5,63.4,1.802,Hk,-,Sun2012,N,Tibet_plat
102.3,27.9,59.8,1.762,Hk,-,Sun2012,N,Tibet_plat
102.4,27.9,62.7,1.779,Hk,-,Sun2012,N,Tibet_plat
103.2,27.8,48.8,1.883,Hk,-,Sun2012,N,Tibet_plat
102.5,27.4,59,1.678,Hk,-,Sun2012,N,Tibet_plat
101.3,27.9,48.8,1.701,Hk,-,Sun2012,N,Tibet_plat
98.7,27.7,46,-,Hk,-,Sun2012,N,Tibet_plat
103.7,27.3,46.6,1.73,Hk,-,Sun2012,N,Tibet_plat
102.9,26.9,62,-,Hk,-,Sun2012,N,Tibet_plat
100.2,26.9,62,-,Hk,-,Sun2012,N,Tibet_plat
100.8,26.7,56,1.704,Hk,-,Sun2012,N,Tibet_plat
100.2,26.6,52,1.773,Hk,-,Sun2012,N,Tibet_plat
101.2,26.6,56.2,1.737,Hk,-,Sun2012,N,Tibet_plat
101.7,26.5,55.5,1.686,Hk,-,Sun2012,N,Tibet_plat
102.3,26.7,48,1.713,Hk,-,Sun2012,N,Tibet_plat
102.8,26.9,53.9,1.777,Hk,-,Sun2012,N,Tibet_plat
104.3,26.9,50.1,1.817,Hk,-,Sun2012,N,Tibet_plat
103.2,26.1,46.9,1.926,Hk,-,Sun2012,N,Tibet_plat
105.4,27.2,49.7,1.672,Hk,-,Sun2012,N,Tibet_plat
104.1,26.1,48.8,1.647,Hk,-,Sun2012,N,Tibet_plat
98.9,25.8,42.7,1.735,Hk,-,Sun2012,N,Tibet_plat
99.4,25.9,46.2,1.716,Hk,-,Sun2012,N,Tibet_plat
100,26.1,48.1,1.715,Hk,-,Sun2012,N,Tibet_plat
100.3,25.6,46,1.67,Hk,-,Sun2012,N,Tibet_plat
101.3,25.7,48,1.651,Hk,-,Sun2012,N,Tibet_plat
101.9,25.7,45,1.724,Hk,-,Sun2012,N,Tibet_plat
102.5,25.5,45,1.724,Hk,-,Sun2012,N,Tibet_plat
101.5,25,49.4,1.664,Hk,-,Sun2012,N,Tibet_plat
102.8,25.2,45.5,1.723,Hk,-,Sun2012,N,Tibet_plat
102.7,25.1,46.6,1.702,Hk,-,Sun2012,N,Tibet_plat
103.6,25.4,46.8,1.659,Hk,-,Sun2012,N,Tibet_plat
102.2,24.7,46,1.665,Hk,-,Sun2012,N,Tibet_plat
104.3,24.9,41,1.705,Hk,-,Sun2012,N,Tibet_plat
103.4,24.4,42.4,1.731,Hk,-,Sun2012,N,Tibet_plat
102.8,24.1,40.9,1.79,Hk,-,Sun2012,N,Tibet_plat
102.8,23.7,41.5,1.655,Hk,-,Sun2012,N,Tibet_plat
99.2,25.1,39,1.733,Hk,-,Sun2012,N,Tibet_plat
98.1,24.1,36.3,1.697,Hk,-,Sun2012,N,Tibet_plat
98.6,24.4,34.5,1.78,Hk,-,Sun2012,N,Tibet_plat
99.3,24,33.4,1.816,Hk,-,Sun2012,N,Tibet_plat
100.1,24.4,37.7,1.751,Hk,-,Sun2012,N,Tibet_plat
100.1,23.9,37.4,1.695,Hk,-,Sun2012,N,Tibet_plat
100.7,23.5,38.1,1.629,Hk,-,Sun2012,N,Tibet_plat
99.3,23.1,34.2,1.728,Hk,-,Sun2012,N,Tibet_plat
101,22.8,35,1.758,Hk,-,Sun2012,N,Tibet_plat
99.6,22.3,32.6,1.741,Hk,-,Sun2012,N,Tibet_plat
99.9,22.6,35.7,1.673,Hk,-,Sun2012,N,Tibet_plat
100.7,22,32.8,1.701,Hk,-,Sun2012,N,Tibet_plat
101.5,21.4,33.4,1.682,Hk,-,Sun2012,N,Tibet_plat
102,23.6,37.1,1.71,Hk,-,Sun2012,N,Tibet_plat
103.2,22.8,38.1,1.687,Hk,-,Sun2012,N,Tibet_plat
103.2,23.4,38.3,1.759,Hk,-,Sun2012,N,Tibet_plat
104.3,23.4,38.3,1.705,Hk,-,Sun2012,N,Tibet_plat
104.7,23.1,35.1,1.687,Hk,-,Sun2012,N,Tibet_plat
105.6,25.4,35.1,1.733,Hk,-,Sun2012,N,Tibet_plat
105.6,23.6,36.3,1.673,Hk,-,Sun2012,N,Tibet_plat
92.3,34.2,71.5,1.77,Hk,-,Wang2016,N,Tibet_plat
95.3,32.9,71.2,1.818,Hk,-,Wang2016,N,Tibet_plat
112.4,35.4,39.5,1.733,Hk,-,Wang2016,N,Tibet_plat
112.5,34.6,35,1.696,Hk,-,Wang2016,N,Tibet_plat
112.3,33.1,32.3,1.713,Hk,-,Wang2016,N,Tibet_plat
112.3,36.2,36.1,1.861,Hk,-,Wang2016,N,Tibet_plat
111,34,35.1,1.696,Hk,-,Wang2016,N,Tibet_plat
112.9,36.7,40,1.759,Hk,-,Wang2016,N,Tibet_plat
112.4,35.2,33.8,1.797,Hk,-,Wang2016,N,Tibet_plat
107,35.8,47.7,1.804,Hk,-,Wang2016,N,Tibet_plat
110.1,39.8,45.2,1.747,Hk,-,Wang2016,N,Tibet_plat
107.9,35.6,44.6,1.789,Hk,-,Wang2016,N,Tibet_plat
107.3,36.6,46.5,1.814,Hk,-,Wang2016,N,Tibet_plat
108.1,35.1,39.3,1.771,Hk,-,Wang2016,N,Tibet_plat
109.5,38.4,40.9,1.742,Hk,-,Wang2016,N,Tibet_plat
106.9,34.6,44,1.726,Hk,-,Wang2016,N,Tibet_plat
108.7,40.7,42.4,1.809,Hk,-,Wang2016,N,Tibet_plat
109.9,40.7,39.4,1.847,Hk,-,Wang2016,N,Tibet_plat
106.3,37.3,46.9,1.821,Hk,-,Wang2016,N,Tibet_plat
112,41,43.5,1.744,Hk,-,Wang2016,N,Tibet_plat
112.7,37.9,39.6,1.756,Hk,-,Wang2016,N,Tibet_plat
110.5,38.9,43.1,1.723,Hk,-,Wang2016,N,Tibet_plat
108.5,36.3,46.4,1.738,Hk,-,Wang2016,N,Tibet_plat
106.7,35.5,50.3,1.624,Hk,-,Wang2016,N,Tibet_plat
111.6,40.9,43.5,1.748,Hk,-,Wang2016,N,Tibet_plat
112.5,40.5,41.1,1.82,Hk,-,Wang2016,N,Tibet_plat
107.4,37.8,40.9,1.759,Hk,-,Wang2016,N,Tibet_plat
111,39,42.3,1.711,Hk,-,Wang2016,N,Tibet_plat
112.8,39.2,41.5,1.797,Hk,-,Wang2016,N,Tibet_plat
105.9,38.6,48.3,1.705,Hk,-,Wang2016,N,Tibet_plat
112.4,40,40.7,1.622,Hk,-,Wang2016,N,Tibet_plat
105.7,38.8,50.2,1.726,Hk,-,Wang2016,N,Tibet_plat
111,40.7,40.6,1.795,Hk,-,Wang2016,N,Tibet_plat
110.2,37.5,41.5,1.755,Hk,-,Wang2016,N,Tibet_plat
110.1,35.4,38.2,1.789,Hk,-,Wang2016,N,Tibet_plat
107.8,34.7,42.6,1.749,Hk,-,Wang2016,N,Tibet_plat
106.1,37.7,37.1,1.65,Hk,-,Wang2016,N,Tibet_plat
106.8,39.7,39.6,1.799,Hk,-,Wang2016,N,Tibet_plat
111,36.7,40.8,1.74,Hk,-,Wang2016,N,Tibet_plat
112.6,37.4,40.4,1.744,Hk,-,Wang2016,N,Tibet_plat
112.3,38.7,39.9,1.782,Hk,-,Wang2016,N,Tibet_plat
106.7,39.3,45.9,1.746,Hk,-,Wang2016,N,Tibet_plat
111.8,40.4,45,1.712,Hk,-,Wang2016,N,Tibet_plat
111.4,36.1,36.4,1.864,Hk,-,Wang2016,N,Tibet_plat
111.7,39.9,45.9,1.716,Hk,-,Wang2016,N,Tibet_plat
109.1,35.4,39.3,1.759,Hk,-,Wang2016,N,Tibet_plat
106.7,35,48.5,1.735,Hk,-,Wang2016,N,Tibet_plat
109.3,36.9,42.9,1.762,Hk,-,Wang2016,N,Tibet_plat
111.5,39.5,48.4,1.763,Hk,-,Wang2016,N,Tibet_plat
111.9,36.6,40.2,1.705,Hk,-,Wang2016,N,Tibet_plat
111.4,35.6,36,1.715,Hk,-,Wang2016,N,Tibet_plat
112.4,37.7,37.9,1.766,Hk,-,Wang2016,N,Tibet_plat
112,38,41.9,1.698,Hk,-,Wang2016,N,Tibet_plat
111.7,38.8,44.3,1.767,Hk,-,Wang2016,N,Tibet_plat
111.2,37.5,42.5,1.726,Hk,-,Wang2016,N,Tibet_plat
105.9,32.5,43.2,1.787,Hk,-,Wang2016,N,Tibet_plat
105.1,32,42.1,1.714,Hk,-,Wang2016,N,Tibet_plat
106.2,32.2,41.9,1.644,Hk,-,Wang2016,N,Tibet_plat
105.3,32.2,42.5,1.729,Hk,-,Wang2016,N,Tibet_plat
105.6,32.5,44.2,1.714,Hk,-,Wang2016,N,Tibet_plat
108.3,34.1,35.7,1.761,Hk,-,Wang2016,N,Tibet_plat
110.7,32.6,36.5,1.622,Hk,-,Wang2016,N,Tibet_plat
109,32.7,51,1.853,Hk,-,Wang2016,N,Tibet_plat
105.8,33.7,43.9,1.704,Hk,-,Wang2016,N,Tibet_plat
105.6,32.2,43.1,1.739,Hk,-,Wang2016,N,Tibet_plat
109.7,32.3,49.3,1.834,Hk,-,Wang2016,N,Tibet_plat
109.9,33.5,38,1.708,Hk,-,Wang2016,N,Tibet_plat
106.1,33.4,49.6,1.677,Hk,-,Wang2016,N,Tibet_plat
111.5,32.6,34.5,1.669,Hk,-,Wang2016,N,Tibet_plat
107,33,49.6,1.779,Hk,-,Wang2016,N,Tibet_plat
107.4,33.3,47.7,1.691,Hk,-,Wang2016,N,Tibet_plat
107.3,34.1,41.5,1.743,Hk,-,Wang2016,N,Tibet_plat
110.2,32.2,42.6,1.703,Hk,-,Wang2016,N,Tibet_plat
107.8,34.1,40.5,1.74,Hk,-,Wang2016,N,Tibet_plat
107.7,32.9,46.8,1.787,Hk,-,Wang2016,N,Tibet_plat
106.8,33.2,49.7,1.676,Hk,-,Wang2016,N,Tibet_plat
112,32,32.7,1.711,Hk,-,Wang2016,N,Tibet_plat
110.9,33.5,37.1,1.64,Hk,-,Wang2016,N,Tibet_plat
108.3,33.3,45.4,1.678,Hk,-,Wang2016,N,Tibet_plat
110.4,33,37.5,1.637,Hk,-,Wang2016,N,Tibet_plat
93.7,40.5,50.3,1.7,Hk,-,Wang2016,N,Tibet_plat
103.3,39.1,51.6,1.753,Hk,-,Wang2016,N,Tibet_plat
104.4,33.8,43.3,1.796,Hk,-,Wang2016,N,Tibet_plat
105.8,35.5,52.5,1.723,Hk,-,Wang2016,N,Tibet_plat
105.6,36.5,50.9,1.773,Hk,-,Wang2016,N,Tibet_plat
102,37.8,50.9,1.705,Hk,-,Wang2016,N,Tibet_plat
103.3,35.6,51.7,1.703,Hk,-,Wang2016,N,Tibet_plat
98.7,39.4,56.9,1.782,Hk,-,Wang2016,N,Tibet_plat
100.5,39.1,54.5,1.701,Hk,-,Wang2016,N,Tibet_plat
102.8,38.4,47.1,1.731,Hk,-,Wang2016,N,Tibet_plat
101.5,36.4,58.6,1.725,Hk,-,Wang2016,N,Tibet_plat
102.4,36.6,61.1,1.675,Hk,-,Wang2016,N,Tibet_plat
106.3,34.9,46.5,1.695,Hk,-,Wang2016,N,Tibet_plat
95.9,39.5,60.8,1.76,Hk,-,Wang2016,N,Tibet_plat
94.8,40,53.7,1.717,Hk,-,Wang2016,N,Tibet_plat
103.4,34.7,47.3,1.774,Hk,-,Wang2016,N,Tibet_plat
105.1,34.7,43.2,1.698,Hk,-,Wang2016,N,Tibet_plat
103.9,37.5,49.6,1.704,Hk,-,Wang2016,N,Tibet_plat
102.8,37.6,48.5,1.706,Hk,-,Wang2016,N,Tibet_plat
105.2,37.2,51.3,1.601,Hk,-,Wang2016,N,Tibet_plat
104.1,37.2,47.6,1.76,Hk,-,Wang2016,N,Tibet_plat
104.1,35,49.7,1.722,Hk,-,Wang2016,N,Tibet_plat
106.3,35.5,53.4,1.775,Hk,-,Wang2016,N,Tibet_plat
101.7,36.6,58.9,1.691,Hk,-,Wang2016,N,Tibet_plat
105.1,35.7,47.7,1.746,Hk,-,Wang2016,N,Tibet_plat
103.8,36.1,51,1.761,Hk,-,Wang2016,N,Tibet_plat
101.7,36.9,56.5,1.747,Hk,-,Wang2016,N,Tibet_plat
104.1,36.6,52.2,1.676,Hk,-,Wang2016,N,Tibet_plat
106,34.3,44.7,1.728,Hk,-,Wang2016,N,Tibet_plat
99.6,38.8,53.7,1.712,Hk,-,Wang2016,N,Tibet_plat
100.2,38.1,55.5,1.626,Hk,-,Wang2016,N,Tibet_plat
105.8,36.1,54.1,1.773,Hk,-,Wang2016,N,Tibet_plat
95.4,37.9,59.9,1.712,Hk,-,Wang2016,N,Tibet_plat
102.5,35.9,52.6,1.75,Hk,-,Wang2016,N,Tibet_plat
98.6,40.4,47.3,1.706,Hk,-,Wang2016,N,Tibet_plat
95.8,40.5,50.6,1.754,Hk,-,Wang2016,N,Tibet_plat
103.2,34.1,50.3,1.673,Hk,-,Wang2016,N,Tibet_plat
102,36.3,58.1,1.743,Hk,-,Wang2016,N,Tibet_plat
102.9,35,52.5,1.711,Hk,-,Wang2016,N,Tibet_plat
102.1,36.9,56.3,1.763,Hk,-,Wang2016,N,Tibet_plat
104,34.4,47.6,1.699,Hk,-,Wang2016,N,Tibet_plat
98.2,39.8,53.9,1.714,Hk,-,Wang2016,N,Tibet_plat
106.2,36,54.1,1.815,Hk,-,Wang2016,N,Tibet_plat
102.8,36.4,56.4,1.654,Hk,-,Wang2016,N,Tibet_plat
101.8,36,50.7,1.763,Hk,-,Wang2016,N,Tibet_plat
99.8,39.4,53.3,1.695,Hk,-,Wang2016,N,Tibet_plat
105.2,37.6,49.9,1.671,Hk,-,Wang2016,N,Tibet_plat
93.4,38.8,60.8,1.674,Hk,-,Wang2016,N,Tibet_plat
102.1,38.4,50.6,1.713,Hk,-,Wang2016,N,Tibet_plat
103.3,36.8,51,1.753,Hk,-,Wang2016,N,Tibet_plat
101.3,38.8,53.9,1.712,Hk,-,Wang2016,N,Tibet_plat
101.2,35.9,53.1,1.72,Hk,-,Wang2016,N,Tibet_plat
